Gen
BusNum,GenID,GenFuelType,GenUnitType,GenIOB,GenIOC,GenParFac
27951,7,Wood or Wood Waste,ST (Steam Turbine),33.626728,0.041589,15.400000
27952,1,Hydro,HY (Hydro),14.878815,0.062200,75.000000
27952,2,Hydro,HY (Hydro),14.878815,0.062200,75.000000
27952,3,Hydro,HY (Hydro),14.878815,0.062200,75.000000
27952,4,Hydro,HY (Hydro),14.878815,0.062200,75.000000
27952,5,Hydro,PS (Hydro Pumped Storage),14.878815,0.020763,82.000000
27952,6,Hydro,PS (Hydro Pumped Storage),14.878815,0.020763,82.000000
27952,7,Hydro,PS (Hydro Pumped Storage),14.878815,0.020763,82.000000
27952,8,Hydro,PS (Hydro Pumped Storage),14.878815,0.020763,82.000000
27953,1,Wood or Wood Waste,ST (Steam Turbine),34.982613,0.064735,50.000000
27953,2,Wood or Wood Waste,ST (Steam Turbine),33.866280,0.045065,24.066668
27953,3,Wood or Wood Waste,ST (Steam Turbine),33.866280,0.045065,24.066668
27953,4,Wood or Wood Waste,ST (Steam Turbine),33.866280,0.045065,24.066668
27954,1,Hydro,HY (Hydro),14.878815,0.062200,12.000000
27954,2,Hydro,HY (Hydro),14.878815,0.062200,12.000000
27954,3,Hydro,HY (Hydro),14.878815,0.062200,12.000000
27954,4,Hydro,HY (Hydro),14.878815,0.062200,12.000000
27954,5,Hydro,HY (Hydro),14.878815,0.062200,12.000000
27954,6,Hydro,HY (Hydro),14.878815,0.062200,12.000000
27955,1,Wood or Wood Waste,ST (Steam Turbine),33.464001,0.039245,82.800003
27955,2,Natural Gas,ST (Steam Turbine),24.774145,0.034124,71.199997
27956,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,64.000000
27956,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,71.800003
27956,3,Natural Gas,GT (Gas Turbine),16.921619,0.007157,71.800003
27956,4,Natural Gas,GT (Gas Turbine),16.921619,0.007157,100.699997
27956,5,Natural Gas,GT (Gas Turbine),16.921619,0.007157,100.699997
27957,1,Hydro,HY (Hydro),14.878815,0.062200,62.000000
27957,2,Hydro,HY (Hydro),14.878815,0.062200,62.000000
27958,1,Hydro,HY (Hydro),14.878815,0.062200,15.000000
27958,2,Hydro,HY (Hydro),14.878815,0.062200,15.000000
27958,3,Hydro,HY (Hydro),14.878815,0.062200,15.000000
27958,4,Hydro,HY (Hydro),14.878815,0.062200,15.000000
27959,1,Hydro,HY (Hydro),14.878815,0.062200,56.200001
27959,2,Hydro,HY (Hydro),14.878815,0.062200,56.200001
27959,3,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,52.200001
27959,4,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,52.200001
27959,5,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,52.200001
27959,6,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,52.200001
27960,1,Natural Gas,ST (Steam Turbine),23.328058,0.018140,126.000000
27960,2,Coal,ST (Steam Turbine),14.893728,0.013864,103.500000
27960,3,Coal,ST (Steam Turbine),16.004227,0.030550,50.000000
27960,4,Coal,ST (Steam Turbine),15.927608,0.028152,54.400002
27961,1,Wood or Wood Waste,ST (Steam Turbine),34.937271,0.063426,50.000000
27961,2,Wood or Wood Waste,ST (Steam Turbine),34.923920,0.063155,51.200001
27962,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,49.799999
27962,2,Natural Gas,GT (Gas Turbine),13.537264,0.025932,49.799999
27963,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,15.600000
27963,2,Natural Gas,GT (Gas Turbine),13.537264,0.025932,15.600000
27963,3,Natural Gas,GT (Gas Turbine),13.537264,0.025932,15.600000
27964,1,Wood or Wood Waste,ST (Steam Turbine),34.987999,0.072490,46.599998
27965,1,Hydro,HY (Hydro),14.878815,0.062200,11.200000
27965,2,Hydro,HY (Hydro),14.878815,0.062200,11.200000
27965,3,Hydro,HY (Hydro),14.878815,0.062200,11.200000
27965,4,Hydro,HY (Hydro),14.878815,0.062200,11.200000
27966,1,Hydro,HY (Hydro),14.878815,0.062200,42.299999
27966,2,Hydro,HY (Hydro),14.878815,0.062200,42.299999
27967,1,Hydro,HY (Hydro),14.878815,0.062200,42.000000
27967,2,Hydro,HY (Hydro),14.878815,0.062200,42.000000
27967,3,Hydro,HY (Hydro),14.878815,0.062200,42.000000
27967,4,Hydro,HY (Hydro),14.878815,0.062200,42.000000
27968,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,37.099998
27968,2,Wood or Wood Waste,ST (Steam Turbine),34.987999,0.074311,45.000000
27969,1,Hydro,HY (Hydro),14.878815,0.062200,35.000000
27969,2,Hydro,HY (Hydro),14.878815,0.062200,35.000000
27970,1,Wood or Wood Waste,ST (Steam Turbine),34.987999,0.101313,8.350000
27970,2,Wood or Wood Waste,ST (Steam Turbine),34.987999,0.101313,8.350000
27970,3,Wood or Wood Waste,ST (Steam Turbine),34.987999,0.101313,8.350000
27970,4,Wood or Wood Waste,ST (Steam Turbine),34.987999,0.101313,8.350000
27971,1,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
27971,10,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
27971,11,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
27971,12,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
27971,2,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
27971,3,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
27971,4,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
27971,5,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
27971,6,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
27971,7,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
27971,8,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
27971,9,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,2.500000
27974,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,25.200001
27974,2,Natural Gas,GT (Gas Turbine),13.537264,0.025932,25.200001
27974,3,Coal,ST (Steam Turbine),23.025000,0.049280,45.000000
27974,4,Coal,ST (Steam Turbine),23.025000,0.049280,45.000000
27975,1,Hydro,HY (Hydro),14.878815,0.062200,7.500000
27975,2,Hydro,HY (Hydro),14.878815,0.062200,7.500000
27975,3,Hydro,HY (Hydro),14.878815,0.062200,7.500000
27976,1,Hydro,HY (Hydro),14.878815,0.062200,22.500000
27976,2,Hydro,HY (Hydro),14.878815,0.062200,22.500000
27977,1,Hydro,HY (Hydro),14.878815,0.062200,22.000000
27978,1,Wood or Wood Waste,ST (Steam Turbine),34.987999,0.147681,22.000000
27978,2,Wood or Wood Waste,ST (Steam Turbine),34.987999,0.087899,38.400002
27979,1,Wood or Wood Waste,ST (Steam Turbine),34.987999,0.157747,20.000000
27980,1,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
27980,2,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
27981,1,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
27982,1,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
27982,2,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
27982,3,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
27983,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,26.900000
27983,2,Natural Gas,GT (Gas Turbine),13.537264,0.025932,26.900000
27983,3,Coal,ST (Steam Turbine),13.218000,0.001649,632.700012
27984,1,Coal,ST (Steam Turbine),13.300877,0.001924,556.200012
27984,2,Coal,ST (Steam Turbine),13.336053,0.001667,590.900024
27984,3,Coal,ST (Steam Turbine),13.337529,0.001666,591.000000
27984,4,Coal,ST (Steam Turbine),13.120825,0.001673,652.000000
27985,1,Coal,ST (Steam Turbine),13.140390,0.003213,417.299988
27986,1,Coal,ST (Steam Turbine),13.177079,0.003679,385.899994
27986,2,Coal,ST (Steam Turbine),13.177079,0.003679,385.899994
27987,1,Coal,ST (Steam Turbine),13.419000,0.004352,315.000000
27987,2,Coal,ST (Steam Turbine),13.419000,0.004352,315.000000
27987,3,Coal,ST (Steam Turbine),13.419000,0.004352,315.000000
27987,4,Coal,ST (Steam Turbine),13.419000,0.004352,315.000000
27988,1,Coal,ST (Steam Turbine),13.836357,0.006451,206.600006
27988,2,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
27989,1,Natural Gas,CA (Combined Cycle Steam Part),13.658863,0.009385,405.000000
27989,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,198.899994
27989,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,198.899994
27989,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,198.899994
27990,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,22.700001
27990,10,Natural Gas,GT (Gas Turbine),60.756577,0.004772,19.760000
27990,11,Natural Gas,GT (Gas Turbine),60.756577,0.004772,19.760000
27990,12,Natural Gas,GT (Gas Turbine),60.756577,0.004772,19.760000
27990,13,Natural Gas,GT (Gas Turbine),60.756577,0.004772,19.760000
27990,14,Natural Gas,GT (Gas Turbine),60.756577,0.004772,19.760000
27990,2,Natural Gas,GT (Gas Turbine),13.537264,0.025932,22.700001
27990,3,Natural Gas,GT (Gas Turbine),13.537264,0.025932,22.700001
27990,4,Natural Gas,GT (Gas Turbine),13.537264,0.025932,22.700001
27990,5,Natural Gas,GT (Gas Turbine),60.756577,0.004772,19.760000
27990,6,Natural Gas,GT (Gas Turbine),60.756577,0.004772,19.760000
27990,7,Natural Gas,GT (Gas Turbine),60.756577,0.004772,19.760000
27990,8,Natural Gas,GT (Gas Turbine),60.756577,0.004772,19.760000
27990,9,Natural Gas,GT (Gas Turbine),60.756577,0.004772,19.760000
27991,1,Natural Gas,GT (Gas Turbine),60.756577,0.004772,197.000000
27991,2,Natural Gas,GT (Gas Turbine),60.756577,0.004772,197.000000
27991,3,Natural Gas,GT (Gas Turbine),60.756577,0.004772,197.000000
27991,4,Natural Gas,GT (Gas Turbine),60.756577,0.004772,197.000000
27991,5,Natural Gas,GT (Gas Turbine),60.756577,0.004772,197.000000
27992,1,Natural Gas,CA (Combined Cycle Steam Part),11.398372,0.026456,274.500000
27992,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,197.000000
27992,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,197.000000
27993,1,Hydro,PS (Hydro Pumped Storage),14.878815,0.009008,193.500000
27993,2,Hydro,PS (Hydro Pumped Storage),14.878815,0.009008,193.500000
27993,3,Hydro,PS (Hydro Pumped Storage),14.878815,0.009008,193.500000
27993,4,Hydro,PS (Hydro Pumped Storage),14.878815,0.009008,193.500000
27994,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,165.000000
27994,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,165.000000
27994,3,Natural Gas,GT (Gas Turbine),9.546508,0.032500,165.000000
27994,4,Natural Gas,GT (Gas Turbine),9.546508,0.032500,165.000000
27994,5,Natural Gas,GT (Gas Turbine),16.921619,0.007157,84.000000
27994,6,Natural Gas,GT (Gas Turbine),16.921619,0.007157,84.000000
27994,7,Natural Gas,GT (Gas Turbine),16.921619,0.007157,84.000000
27994,8,Natural Gas,CA (Combined Cycle Steam Part),18.772003,0.009320,190.000000
27995,1,Coal,ST (Steam Turbine),14.430348,0.009595,146.800003
27995,2,Coal,ST (Steam Turbine),14.430348,0.009595,146.800003
27996,1,Coal,ST (Steam Turbine),14.515404,0.010122,136.000000
27996,2,Coal,ST (Steam Turbine),13.762172,0.006119,217.600006
27996,3,Coal,ST (Steam Turbine),14.515404,0.010122,136.000000
27997,1,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),59.304516,0.010155,22.299999
27997,2,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),59.304516,0.010155,22.299999
27997,3,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),59.304516,0.010155,22.299999
27997,4,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),59.304516,0.010155,22.299999
27997,5,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),59.304516,0.010155,22.299999
27997,6,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,35.299999
27997,7,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,26.600000
27997,8,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,26.600000
27998,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,58.900002
27998,10,Natural Gas,CA (Combined Cycle Steam Part),18.772003,0.009320,75.000000
27998,2,Natural Gas,ST (Steam Turbine),23.767269,0.022981,100.000000
27998,3,Natural Gas,GT (Gas Turbine),16.921619,0.007157,27.775000
27998,4,Natural Gas,GT (Gas Turbine),16.921619,0.007157,27.775000
27998,5,Natural Gas,GT (Gas Turbine),16.921619,0.007157,27.775000
27998,6,Natural Gas,GT (Gas Turbine),16.921619,0.007157,27.775000
27998,7,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,198.899994
27998,8,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,198.899994
27998,9,Natural Gas,CA (Combined Cycle Steam Part),18.772003,0.009320,75.000000
27999,1,Wood or Wood Waste,ST (Steam Turbine),33.561703,0.040923,79.099998
27999,2,Wood or Wood Waste,ST (Steam Turbine),32.359001,0.028831,35.866665
27999,3,Wood or Wood Waste,ST (Steam Turbine),32.359001,0.028831,35.866665
27999,4,Wood or Wood Waste,ST (Steam Turbine),32.359001,0.028831,35.866665
28000,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,99.900002
28000,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,99.900002
28000,3,Natural Gas,GT (Gas Turbine),16.921619,0.007157,99.900002
28000,4,Natural Gas,GT (Gas Turbine),16.921619,0.007157,99.900002
28000,5,Natural Gas,GT (Gas Turbine),16.921619,0.007157,99.900002
28000,6,Natural Gas,GT (Gas Turbine),16.921619,0.007157,99.900002
28000,7,Natural Gas,GT (Gas Turbine),16.921619,0.007157,99.900002
28000,8,Natural Gas,GT (Gas Turbine),16.921619,0.007157,99.900002
28001,1,Coal,ST (Steam Turbine),14.954000,0.014400,99.199997
28002,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,54.000000
28002,2,Natural Gas,GT (Gas Turbine),13.537264,0.025932,54.000000
28002,3,Coal,ST (Steam Turbine),15.143777,0.016055,90.000000
28002,4,Coal,ST (Steam Turbine),15.143777,0.016055,90.000000
28003,1,Coal,ST (Steam Turbine),15.358914,0.018458,81.599998
28003,2,Coal,ST (Steam Turbine),15.358914,0.018458,81.599998
28004,1,Hydro,HY (Hydro),14.878815,0.020763,78.800003
28004,2,Hydro,HY (Hydro),14.878815,0.020763,78.800003
28005,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,18.500000
28005,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,18.500000
28005,3,Natural Gas,GT (Gas Turbine),16.921619,0.007157,18.500000
28005,4,Natural Gas,GT (Gas Turbine),16.921619,0.007157,18.500000
28006,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,66.800003
28006,10,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,65.800003
28006,11,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,65.800003
28006,12,Natural Gas,GT (Gas Turbine),60.756577,0.004772,158.000000
28006,13,Natural Gas,GT (Gas Turbine),60.756577,0.004772,158.000000
28006,2,Natural Gas,GT (Gas Turbine),13.537264,0.025932,66.800003
28006,3,Natural Gas,GT (Gas Turbine),13.537264,0.025932,66.800003
28006,4,Natural Gas,GT (Gas Turbine),13.537264,0.025932,66.800003
28006,5,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),13.537264,0.025932,66.800003
28006,6,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),13.537264,0.025932,66.800003
28006,7,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,65.800003
28006,8,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,65.800003
28006,9,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,65.800003
28007,1,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,63.900002
28007,2,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,63.900002
28007,3,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,63.900002
28007,4,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,63.900002
28007,5,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,63.900002
28007,6,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,63.900002
28007,7,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,63.900002
28007,8,Hydro,PS (Hydro Pumped Storage),14.878815,0.062200,63.900002
28008,1,Hydro,HY (Hydro),14.878815,0.062200,15.000000
28008,2,Hydro,HY (Hydro),14.878815,0.062200,15.000000
28008,3,Hydro,HY (Hydro),14.878815,0.062200,15.000000
28008,4,Hydro,HY (Hydro),14.878815,0.062200,15.000000
28009,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878815,0.053263,60.000000
28009,2,Natural Gas,CA (Combined Cycle Steam Part),14.878815,0.053263,41.200001
28010,1,Hydro,HY (Hydro),14.878815,0.062200,11.200000
28010,2,Hydro,HY (Hydro),14.878815,0.062200,11.200000
28010,3,Hydro,HY (Hydro),14.878815,0.062200,11.200000
28010,4,Hydro,HY (Hydro),14.878815,0.062200,11.200000
28010,5,Hydro,HY (Hydro),14.878815,0.062200,11.200000
28011,1,Hydro,HY (Hydro),14.878815,0.062200,51.700001
28011,2,Hydro,HY (Hydro),14.878815,0.062200,51.700001
28011,3,Hydro,HY (Hydro),14.878815,0.062200,51.700001
28011,4,Hydro,HY (Hydro),14.878815,0.062200,51.700001
28011,5,Hydro,HY (Hydro),14.878815,0.062200,51.700001
28011,6,Hydro,HY (Hydro),14.878815,0.062200,51.700001
28011,7,Hydro,HY (Hydro),14.878815,0.062200,51.700001
28012,1,Wood or Wood Waste,ST (Steam Turbine),34.883972,0.062417,51.400002
28013,1,Wood or Wood Waste,ST (Steam Turbine),34.987999,0.068886,48.400002
28013,2,Wood or Wood Waste,ST (Steam Turbine),34.496883,0.055183,61.200001
28014,1,Hydro,HY (Hydro),14.878815,0.062200,15.000000
28014,2,Hydro,HY (Hydro),14.878815,0.062200,15.000000
28014,3,Hydro,HY (Hydro),14.878815,0.062200,15.000000
28015,1,Hydro,HY (Hydro),14.878815,0.062200,15.000000
28015,2,Hydro,HY (Hydro),14.878815,0.062200,15.000000
28015,3,Hydro,HY (Hydro),14.878815,0.062200,15.000000
28016,1,Hydro,HY (Hydro),14.878815,0.062200,8.460000
28016,2,Hydro,HY (Hydro),14.878815,0.062200,8.460000
28016,3,Hydro,HY (Hydro),14.878815,0.062200,8.460000
28016,4,Hydro,HY (Hydro),14.878815,0.062200,8.460000
28016,5,Hydro,HY (Hydro),14.878815,0.062200,8.460000
28018,1,Natural Gas,GT (Gas Turbine),13.537264,0.025932,32.000000
28018,2,Natural Gas,GT (Gas Turbine),13.537264,0.025932,32.000000
28018,3,Natural Gas,GT (Gas Turbine),16.921619,0.007157,122.000000
28019,1,Hydro,HY (Hydro),14.878815,0.062200,30.600000
28019,2,Hydro,HY (Hydro),14.878815,0.062200,30.600000
28019,3,Hydro,HY (Hydro),14.878815,0.062200,30.600000
28019,4,Hydro,HY (Hydro),14.878815,0.062200,30.600000
28019,5,"Residual Fuel Oil (FO5, FO6)",ST (Steam Turbine),86.678749,0.159984,50.000000
28019,6,"Residual Fuel Oil (FO5, FO6)",ST (Steam Turbine),86.678749,0.159984,50.000000
28020,1,Natural Gas,ST (Steam Turbine),25.321569,0.086082,10.000000
28020,2,Natural Gas,ST (Steam Turbine),25.321569,0.086082,10.000000
28020,3,Natural Gas,ST (Steam Turbine),25.321569,0.086082,10.000000
28021,1,Hydro,HY (Hydro),14.878815,0.062200,3.500000
28021,2,Hydro,HY (Hydro),14.878815,0.062200,3.500000
28021,3,Hydro,HY (Hydro),14.878815,0.062200,3.500000
28021,4,Hydro,HY (Hydro),14.878815,0.062200,3.500000
28021,5,Hydro,HY (Hydro),14.878815,0.062200,3.500000
28021,6,Hydro,HY (Hydro),14.878815,0.062200,3.500000
28021,7,Hydro,HY (Hydro),14.878815,0.062200,3.500000
28021,8,Hydro,HY (Hydro),14.878815,0.062200,3.500000
28023,1,Coal,ST (Steam Turbine),16.010000,0.053284,28.000000
28024,1,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,64.699997
28024,2,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,26.600000
28024,3,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,26.600000
28025,1,Hydro,HY (Hydro),14.878815,0.062200,3.000000
28025,2,Hydro,HY (Hydro),14.878815,0.062200,3.000000
28025,3,Hydro,HY (Hydro),14.878815,0.062200,3.000000
28025,4,Hydro,HY (Hydro),14.878815,0.062200,3.000000
28025,5,Hydro,HY (Hydro),14.878815,0.062200,3.000000
28025,6,Hydro,HY (Hydro),14.878815,0.062200,3.000000
28025,7,Hydro,HY (Hydro),14.878815,0.062200,3.000000
28025,8,Hydro,HY (Hydro),14.878815,0.062200,3.000000
35250,1,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
35250,2,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
35250,3,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
35251,1,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
35251,2,Nuclear,ST (Steam Turbine),0.000000,0.000000,0.000000
35252,1,Coal,ST (Steam Turbine),12.921985,0.001732,705.500000
35252,2,Coal,ST (Steam Turbine),12.921985,0.001732,705.500000
35252,3,Coal,ST (Steam Turbine),12.921985,0.001732,705.500000
35252,4,Coal,ST (Steam Turbine),12.921985,0.001732,705.500000
35253,1,Natural Gas,CA (Combined Cycle Steam Part),13.658863,0.009385,163.500000
35253,2,Natural Gas,CA (Combined Cycle Steam Part),13.658863,0.009385,163.500000
35253,3,Natural Gas,CA (Combined Cycle Steam Part),13.658863,0.009385,163.500000
35253,4,Natural Gas,CA (Combined Cycle Steam Part),13.658863,0.009385,163.500000
35254,1,Natural Gas,ST (Steam Turbine),22.844999,0.014498,153.100006
35254,10,Natural Gas,CA (Combined Cycle Steam Part),18.772003,0.009320,195.199997
35254,11,Coal,ST (Steam Turbine),13.125339,0.003436,403.700012
35254,2,Natural Gas,ST (Steam Turbine),22.844999,0.014498,153.100006
35254,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,170.100006
35254,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,170.100006
35254,5,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,170.100006
35254,6,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546508,0.032500,170.100006
35254,7,Coal,ST (Steam Turbine),12.565000,0.001783,788.799988
35254,8,Coal,ST (Steam Turbine),13.581516,0.005015,272.000000
35254,9,Natural Gas,CA (Combined Cycle Steam Part),18.772003,0.009320,195.199997
35255,1,Natural Gas,ST (Steam Turbine),21.748783,0.008890,244.800003
35255,2,Coal,ST (Steam Turbine),12.513000,0.001505,952.000000
35255,3,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,21.200001
35255,4,Coal,ST (Steam Turbine),13.578663,0.004987,272.000000
35255,5,Coal,ST (Steam Turbine),13.578663,0.004987,272.000000
35255,6,Coal,ST (Steam Turbine),13.578663,0.004987,272.000000
35256,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,80.000000
35256,10,Coal,ST (Steam Turbine),13.586000,0.005032,269.200012
35256,11,Coal,ST (Steam Turbine),13.475000,0.004565,299.200012
35256,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,80.000000
35256,3,Natural Gas,GT (Gas Turbine),16.921619,0.007157,80.000000
35256,4,Natural Gas,GT (Gas Turbine),16.921619,0.007157,80.000000
35256,5,Natural Gas,GT (Gas Turbine),16.921619,0.007157,80.000000
35256,6,Natural Gas,GT (Gas Turbine),16.921619,0.007157,80.000000
35256,7,Natural Gas,GT (Gas Turbine),16.921619,0.007157,80.000000
35256,8,Natural Gas,GT (Gas Turbine),16.921619,0.007157,80.000000
35256,9,Natural Gas,GT (Gas Turbine),16.921619,0.007157,80.000000
35257,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),11.398372,0.026456,258.399994
35257,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),11.398372,0.026456,258.399994
35257,3,Natural Gas,CA (Combined Cycle Steam Part),11.398372,0.026456,306.000000
35258,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,229.000000
35258,2,Natural Gas,CA (Combined Cycle Steam Part),18.772003,0.009320,88.400002
35259,1,Natural Gas,CA (Combined Cycle Steam Part),11.398372,0.026456,270.000000
35259,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,210.800003
35259,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,210.800003
35259,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,210.800003
35260,1,Natural Gas,CA (Combined Cycle Steam Part),11.398372,0.026456,270.000000
35260,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,210.000000
35260,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,210.000000
35260,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,210.000000
35261,1,Natural Gas,CA (Combined Cycle Steam Part),11.398372,0.026456,281.899994
35261,2,Natural Gas,CA (Combined Cycle Steam Part),11.398372,0.026456,281.899994
35261,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,203.100006
35261,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,203.100006
35261,5,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,203.100006
35261,6,Natural Gas,CA (Combined Cycle Steam Part),18.772003,0.009320,213.300003
35261,7,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,203.100006
35261,8,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,203.100006
35261,9,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.772003,0.009320,203.100006
35262,1,Coal,ST (Steam Turbine),13.915236,0.006773,200.000000
35262,10,Natural Gas,GT (Gas Turbine),13.537264,0.025932,59.500000
35262,11,Natural Gas,GT (Gas Turbine),13.537264,0.025932,59.500000
35262,12,Natural Gas,GT (Gas Turbine),13.537264,0.025932,59.500000
35262,13,Coal,ST (Steam Turbine),13.291000,0.001957,550.000000
35262,2,Coal,ST (Steam Turbine),13.915236,0.006773,200.000000
35262,3,Coal,ST (Steam Turbine),13.915236,0.006773,200.000000
