Gen
BusNum,GenID,GenFuelType,GenUnitType,GenIOB,GenIOC,GenParFac
61801,9,Natural Gas,CS (Combined Cycle Single Shaft),18.771999,0.009320,132.000000
61802,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,85.000000
61803,1,Natural Gas,ST (Steam Turbine),23.543209,0.020260,113.599998
61803,2,Natural Gas,ST (Steam Turbine),23.543209,0.020260,113.599998
61803,3,Natural Gas,ST (Steam Turbine),22.679649,0.013380,163.199997
61803,4,Natural Gas,GT (Gas Turbine),16.921619,0.007157,80.500000
61803,5,Natural Gas,GT (Gas Turbine),16.921619,0.007157,71.199997
61803,6,Natural Gas,GT (Gas Turbine),16.921619,0.007157,71.199997
61804,1,Wind,WT (Wind Turbine),0.000000,0.000000,65.100006
61805,1,Wind,WT (Wind Turbine),0.000000,0.000000,63.000000
61807,1,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61807,10,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61807,2,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61807,3,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61807,4,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61807,5,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61807,6,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61807,7,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61807,8,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61807,9,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61809,1,Hydro,PS (Hydro Pumped Storage),14.878810,0.062200,54.299999
61810,1,Natural Gas,ST (Steam Turbine),23.551149,0.020298,113.599998
61810,2,Natural Gas,ST (Steam Turbine),23.551149,0.020298,113.599998
61810,3,Natural Gas,GT (Gas Turbine),13.537260,0.025932,53.099998
61810,4,Natural Gas,GT (Gas Turbine),13.537260,0.025932,53.099998
61811,1,Natural Gas,ST (Steam Turbine),23.341000,0.018197,125.000000
61811,2,Natural Gas,ST (Steam Turbine),23.341000,0.018197,125.000000
61811,3,Natural Gas,GT (Gas Turbine),13.537260,0.025932,53.099998
61811,4,Natural Gas,GT (Gas Turbine),13.537260,0.025932,53.099998
61811,5,Natural Gas,GT (Gas Turbine),16.921619,0.007157,78.300003
61813,1,Hydro,PS (Hydro Pumped Storage),14.878810,0.062200,10.000000
61813,2,Hydro,PS (Hydro Pumped Storage),14.878810,0.062200,10.000000
61813,3,Hydro,PS (Hydro Pumped Storage),14.878810,0.062200,10.000000
61813,4,Hydro,PS (Hydro Pumped Storage),14.878810,0.062200,10.000000
61814,1,Hydro,HY (Hydro),14.878810,0.062200,36.000000
61815,1,Hydro,HY (Hydro),14.878810,0.062200,9.900000
61815,2,Hydro,HY (Hydro),14.878810,0.062200,9.900000
61815,3,Hydro,HY (Hydro),14.878810,0.062200,9.900000
61815,4,Hydro,PS (Hydro Pumped Storage),14.878810,0.020763,99.800003
61818,1,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,26.100000
61819,1,Natural Gas,GT (Gas Turbine),13.537260,0.025932,23.600000
61819,2,Natural Gas,GT (Gas Turbine),13.537260,0.025932,23.600000
61819,3,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61819,4,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61819,5,Natural Gas,ST (Steam Turbine),24.223000,0.026990,86.699997
61819,6,Natural Gas,GT (Gas Turbine),16.921619,0.007157,72.400002
61819,7,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),16.921619,0.007157,72.400002
61819,8,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),23.294081,0.452434,25.299999
61820,1,Coal,ST (Steam Turbine),13.291120,0.001939,552.299988
61821,1,Coal,ST (Steam Turbine),13.174450,0.002879,446.399994
61821,2,Coal,ST (Steam Turbine),13.174450,0.002879,446.399994
61821,3,Coal,ST (Steam Turbine),13.269420,0.002093,534.799988
61822,1,Coal,ST (Steam Turbine),12.513000,0.001686,856.799988
61822,2,Coal,ST (Steam Turbine),13.125510,0.003566,396.000000
61822,3,Coal,ST (Steam Turbine),13.183180,0.003680,382.500000
61823,1,Wind,WT (Wind Turbine),0.000000,0.000000,300.500000
61824,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,89.300003
61824,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,89.300003
61824,3,Natural Gas,GT (Gas Turbine),16.921619,0.007157,89.300003
61824,4,Natural Gas,GT (Gas Turbine),16.921619,0.007157,89.300003
61824,5,Natural Gas,GT (Gas Turbine),60.756580,0.004772,149.600006
61824,6,Coal,ST (Steam Turbine),13.493930,0.004625,293.600006
61825,1,Coal,ST (Steam Turbine),13.835870,0.006449,207.000000
61825,2,Natural Gas,GT (Gas Turbine),13.537260,0.025932,37.799999
61825,3,Natural Gas,GT (Gas Turbine),13.537260,0.025932,37.799999
61826,1,Wind,WT (Wind Turbine),0.000000,0.000000,201.000000
61827,1,Wind,WT (Wind Turbine),0.000000,0.000000,199.500000
61828,1,Natural Gas,GT (Gas Turbine),60.756580,0.004772,198.899994
61828,2,Natural Gas,GT (Gas Turbine),60.756580,0.004772,198.899994
61829,1,Natural Gas,GT (Gas Turbine),60.756580,0.004772,197.000000
61829,2,Natural Gas,GT (Gas Turbine),60.756580,0.004772,197.000000
61830,1,Coal,ST (Steam Turbine),13.927890,0.006847,191.699997
61830,2,Natural Gas,GT (Gas Turbine),13.537260,0.025932,59.299999
61831,1,Coal,ST (Steam Turbine),13.987080,0.007027,190.000000
61831,2,Coal,ST (Steam Turbine),13.564000,0.004930,275.399994
61832,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,175.100006
61832,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,175.100006
61832,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,175.100006
61832,4,Natural Gas,GT (Gas Turbine),60.756580,0.004772,140.300003
61832,5,Natural Gas,GT (Gas Turbine),60.756580,0.004772,140.300003
61832,6,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,342.600006
61833,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,175.100006
61833,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,175.100006
61833,3,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,334.899994
61834,1,Wind,WT (Wind Turbine),0.000000,0.000000,162.000000
61837,1,Natural Gas,GT (Gas Turbine),60.756580,0.004772,150.000000
61837,2,Natural Gas,GT (Gas Turbine),60.756580,0.004772,150.000000
61838,1,Coal,ST (Steam Turbine),14.122850,0.007788,170.500000
61838,2,Coal,ST (Steam Turbine),14.647870,0.011257,125.000000
61838,3,Coal,ST (Steam Turbine),14.647870,0.011257,125.000000
61838,4,Coal,ST (Steam Turbine),13.188830,0.003689,380.799988
61839,1,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61839,10,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61839,11,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61839,12,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61839,13,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61839,14,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61839,2,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61839,3,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61839,4,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61839,5,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61839,6,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61839,7,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61839,8,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61839,9,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61840,1,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,10,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,11,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,12,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,13,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,14,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,15,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,16,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,17,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,18,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,19,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,2,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,20,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,3,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,4,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,5,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,6,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,7,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,8,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61840,9,Natural Gas,IC (Internal Combustion),26.976999,0.070040,5.700000
61841,1,Coal,ST (Steam Turbine),14.752730,0.012320,28.450001
61841,2,Coal,ST (Steam Turbine),14.752730,0.012320,28.450001
61841,3,Coal,ST (Steam Turbine),14.752730,0.012320,28.450001
61841,4,Coal,ST (Steam Turbine),14.752730,0.012320,28.450001
61842,1,Hydro,PS (Hydro Pumped Storage),14.878810,0.020763,100.000000
61842,2,Hydro,PS (Hydro Pumped Storage),14.878810,0.020763,100.000000
61843,1,Hydro,HY (Hydro),14.878810,0.020763,86.599998
61843,2,Hydro,HY (Hydro),14.878810,0.020763,86.599998
61844,1,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,39.000000
61844,2,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,84.000000
61845,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,77.099998
61845,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,77.099998
61846,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,77.099998
61846,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,77.099998
61847,1,Wind,WT (Wind Turbine),0.000000,0.000000,75.000000
61848,1,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,51.799999
61848,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,71.099998
61848,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,71.099998
61849,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,71.099998
61849,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,71.099998
61850,1,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,64.699997
61850,2,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,64.699997
61851,1,Wind,WT (Wind Turbine),0.000000,0.000000,60.000004
61852,1,Natural Gas,ST (Steam Turbine),25.040899,0.042241,19.870001
61852,2,Natural Gas,ST (Steam Turbine),25.040899,0.042241,19.870001
61852,3,Natural Gas,ST (Steam Turbine),25.040899,0.042241,19.870001
61853,1,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,52.200001
61853,2,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,52.200001
61853,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,58.500000
61853,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,58.500000
61853,5,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,58.500000
61853,6,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,58.500000
61853,7,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,58.500000
61854,1,Wind,WT (Wind Turbine),0.000000,0.000000,51.000000
61855,1,Natural Gas,GT (Gas Turbine),13.537260,0.025932,50.400002
61855,2,Natural Gas,GT (Gas Turbine),13.537260,0.025932,50.400002
61856,1,Coal,ST (Steam Turbine),14.580000,0.010619,132.000000
61856,2,Coal,ST (Steam Turbine),16.004360,0.030670,50.000000
61856,3,Coal,ST (Steam Turbine),15.465000,0.019847,75.000000
61857,1,Hydro,HY (Hydro),14.878810,0.062200,15.000000
61857,2,Hydro,HY (Hydro),14.878810,0.062200,15.000000
61857,3,Hydro,HY (Hydro),14.878810,0.062200,15.000000
61858,1,Hydro,HY (Hydro),14.878810,0.062200,43.200001
61858,2,Hydro,HY (Hydro),14.878810,0.062200,43.200001
61859,1,Hydro,HY (Hydro),14.878810,0.062200,43.000000
61859,2,Hydro,HY (Hydro),14.878810,0.062200,43.000000
61860,1,Natural Gas,ST (Steam Turbine),24.643709,0.032296,75.000000
61860,2,Natural Gas,ST (Steam Turbine),25.225880,0.070365,40.200001
61861,1,Coal,ST (Steam Turbine),16.010000,0.038548,40.000000
61861,2,Coal,ST (Steam Turbine),14.813880,0.012912,112.500000
61862,1,Hydro,HY (Hydro),14.878810,0.062200,38.200001
61863,1,Natural Gas,GT (Gas Turbine),13.537260,0.025932,38.000000
61863,2,Natural Gas,GT (Gas Turbine),13.537260,0.025932,38.000000
61863,3,Natural Gas,GT (Gas Turbine),13.537260,0.025932,38.000000
61863,4,Natural Gas,GT (Gas Turbine),13.537260,0.025932,38.000000
61863,5,Natural Gas,GT (Gas Turbine),13.537260,0.025932,38.000000
61863,6,Natural Gas,GT (Gas Turbine),13.537260,0.025932,38.000000
61864,1,Natural Gas,GT (Gas Turbine),13.537260,0.025932,37.000000
61865,1,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,33.000000
61866,1,Wind,WT (Wind Turbine),0.000000,0.000000,29.699999
61867,1,Hydro,HY (Hydro),14.878810,0.062200,28.000000
61869,1,Natural Gas,GT (Gas Turbine),13.537260,0.025932,26.600000
61869,2,Natural Gas,GT (Gas Turbine),13.537260,0.025932,26.600000
61870,1,Natural Gas,GT (Gas Turbine),13.537260,0.025932,26.600000
61871,1,Wind,WT (Wind Turbine),0.000000,0.000000,13.249999
61871,2,Wind,WT (Wind Turbine),0.000000,0.000000,13.249999
61872,1,Hydro,HY (Hydro),14.878810,0.062200,13.000000
61872,2,Hydro,HY (Hydro),14.878810,0.062200,13.000000
61873,1,Coal,ST (Steam Turbine),16.010000,0.061677,25.000000
61875,1,Coal,ST (Steam Turbine),16.010000,0.061549,25.000000
61876,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,23.799999
61876,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,23.799999
61876,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,37.000000
61876,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,23.799999
61876,5,Natural Gas,GT (Gas Turbine),14.878810,0.053263,23.799999
61876,6,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,37.000000
61876,7,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,38.000000
61876,8,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,90.000000
61877,1,Natural Gas,ST (Steam Turbine),25.492371,0.115999,11.250000
61877,2,Natural Gas,ST (Steam Turbine),25.492371,0.115999,11.250000
61878,1,Wind,WT (Wind Turbine),0.000000,0.000000,22.500000
61878,2,Wind,WT (Wind Turbine),0.000000,0.000000,151.800003
61879,1,Natural Gas,ST (Steam Turbine),25.534941,0.124194,20.000000
61880,1,Coal,ST (Steam Turbine),13.220990,0.003745,369.000000
61880,2,Coal,ST (Steam Turbine),13.220990,0.003745,369.000000
61880,3,Coal,ST (Steam Turbine),13.294190,0.001935,555.000000
61880,4,Coal,ST (Steam Turbine),13.294190,0.001935,555.000000
61881,1,Coal,ST (Steam Turbine),13.663630,0.005470,257.000000
61882,1,Wind,WT (Wind Turbine),0.000000,0.000000,204.000000
61883,1,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,264.600006
61883,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,196.899994
61883,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,196.899994
61884,1,Coal,ST (Steam Turbine),13.986160,0.006979,190.000000
61884,2,Coal,ST (Steam Turbine),13.986160,0.006979,190.000000
61884,3,Coal,ST (Steam Turbine),12.513000,0.001759,818.099976
61884,4,Coal,ST (Steam Turbine),12.513000,0.001759,818.099976
61884,5,Coal,ST (Steam Turbine),13.674180,0.005526,253.399994
61885,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,177.000000
61885,2,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,110.000000
61886,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,175.000000
61886,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,175.000000
61886,3,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,300.000000
61887,1,Natural Gas,GT (Gas Turbine),60.756580,0.004772,159.500000
61888,1,Natural Gas,GT (Gas Turbine),60.756580,0.004772,150.000000
61889,1,Natural Gas,GT (Gas Turbine),16.921619,0.007157,126.900002
61889,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,126.900002
61890,1,Wind,WT (Wind Turbine),0.000000,0.000000,120.000008
61891,1,Wind,WT (Wind Turbine),0.000000,0.000000,102.400002
61893,1,Wind,WT (Wind Turbine),0.000000,0.000000,90.000000
61894,1,Natural Gas,ST (Steam Turbine),23.526079,0.020135,113.599998
61894,2,Natural Gas,GT (Gas Turbine),16.921619,0.007157,86.900002
61895,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,37.500000
61895,2,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,54.000000
61896,1,Natural Gas,ST (Steam Turbine),22.616011,0.012705,166.500000
61896,2,Natural Gas,ST (Steam Turbine),25.133631,0.059315,50.000000
61896,3,Natural Gas,ST (Steam Turbine),25.133631,0.059315,50.000000
61897,1,Natural Gas,GT (Gas Turbine),13.537260,0.025932,46.500000
61897,2,Natural Gas,GT (Gas Turbine),13.537260,0.025932,46.500000
61897,3,Natural Gas,GT (Gas Turbine),13.537260,0.025932,46.500000
61897,4,Natural Gas,GT (Gas Turbine),13.537260,0.025932,46.500000
61898,1,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,3.030000
61898,10,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,3.030000
61898,11,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,3.030000
61898,12,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,3.030000
61898,13,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,3.030000
61898,14,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,3.030000
61898,15,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,3.030000
61898,2,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,3.030000
61898,3,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,3.030000
61898,4,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,3.030000
61898,5,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,3.030000
61898,6,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,3.030000
61898,7,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,3.030000
61898,8,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,3.030000
61898,9,"Residual Fuel Oil (FO5, FO6)",IC (Internal Combustion),26.976999,0.114338,3.030000
61899,1,Natural Gas,ST (Steam Turbine),25.202990,0.066861,15.000000
61899,2,Natural Gas,ST (Steam Turbine),25.202990,0.066861,15.000000
61899,3,Natural Gas,ST (Steam Turbine),25.202990,0.066861,15.000000
61900,1,Natural Gas,ST (Steam Turbine),25.213551,0.069059,44.000000
61900,2,Natural Gas,ST (Steam Turbine),25.213551,0.069059,44.000000
61900,3,Natural Gas,ST (Steam Turbine),25.009420,0.037854,66.000000
61901,1,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,27.000000
61901,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,40.000000
61902,1,Solar,PV (Photovoltaic),0.000000,0.000000,0.000000
61903,1,Natural Gas,GT (Gas Turbine),13.537260,0.025932,30.400000
61903,2,Natural Gas,GT (Gas Turbine),13.537260,0.025932,30.400000
61903,3,Natural Gas,GT (Gas Turbine),13.537260,0.025932,30.400000
61903,4,Natural Gas,GT (Gas Turbine),13.537260,0.025932,30.400000
61904,1,Hydro,HY (Hydro),14.878810,0.062200,15.000000
61904,2,Hydro,HY (Hydro),14.878810,0.062200,15.000000
61905,1,Hydro,HY (Hydro),14.878810,0.062200,9.300000
61905,2,Hydro,HY (Hydro),14.878810,0.062200,9.300000
61905,3,Hydro,HY (Hydro),14.878810,0.062200,9.300000
61906,1,Natural Gas,ST (Steam Turbine),25.370171,0.097861,12.750000
61906,2,Natural Gas,ST (Steam Turbine),25.370171,0.097861,12.750000
61906,3,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,12.300000
61906,4,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,12.300000
61907,1,"Residual Fuel Oil (FO5, FO6)",GT (Gas Turbine),50.578270,0.008328,20.000000
61908,1,Wind,WT (Wind Turbine),0.000000,0.000000,20.000000
61908,2,Wind,WT (Wind Turbine),0.000000,0.000000,60.000004
61909,1,Coal,ST (Steam Turbine),12.513000,0.001756,818.099976
61909,2,Coal,ST (Steam Turbine),12.513000,0.001756,818.099976
61910,1,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,27.799999
61910,10,Natural Gas,CA (Combined Cycle Steam Part),13.658860,0.009385,119.629997
61910,2,Natural Gas,CA (Combined Cycle Steam Part),14.878810,0.053263,27.799999
61910,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,49.799999
61910,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,60.500000
61910,5,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,60.500000
61910,6,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,60.500000
61910,7,Natural Gas,CT (Combined Cycle Combustion Turbine Part),14.878810,0.053263,60.500000
61910,8,Natural Gas,CA (Combined Cycle Steam Part),13.658860,0.009385,119.629997
61910,9,Natural Gas,CA (Combined Cycle Steam Part),13.658860,0.009385,119.629997
61911,1,Coal,ST (Steam Turbine),13.560640,0.004900,277.200012
61911,2,Coal,ST (Steam Turbine),13.507600,0.004732,289.799988
61912,1,Coal,ST (Steam Turbine),13.696180,0.005641,242.000000
61913,1,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,329.799988
61913,2,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,329.799988
61913,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,201.500000
61913,4,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,201.500000
61913,5,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,201.500000
61913,6,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,201.500000
61914,1,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,270.299988
61914,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,197.199997
61914,3,Natural Gas,CT (Combined Cycle Combustion Turbine Part),18.771999,0.009320,197.199997
61915,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,178.000000
61915,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,178.000000
61915,3,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,332.399994
61916,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,174.000000
61916,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,174.000000
61916,3,Natural Gas,CA (Combined Cycle Steam Part),11.398370,0.026456,252.600006
61917,1,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,170.000000
61917,2,Natural Gas,CT (Combined Cycle Combustion Turbine Part),9.546510,0.032500,170.000000
61917,3,Natural Gas,CA (Combined Cycle Steam Part),18.771999,0.009320,196.000000
61918,1,Hydro,HY (Hydro),14.878810,0.062200,61.500000
61918,10,Hydro,HY (Hydro),14.878810,0.020763,130.000000
61918,11,Hydro,HY (Hydro),14.878810,0.020763,130.000000
61918,12,Hydro,HY (Hydro),14.878810,0.020763,130.000000
61918,13,Hydro,HY (Hydro),14.878810,0.020763,130.000000
61918,14,Hydro,HY (Hydro),14.878810,0.020763,130.000000
61918,15,Hydro,HY (Hydro),14.878810,0.020763,127.000000
61918,16,Hydro,HY (Hydro),14.878810,0.020763,127.000000
61918,17,Hydro,HY (Hydro),14.878810,0.020763,130.000000
61918,2,Hydro,HY (Hydro),14.878810,0.062200,68.500000
61918,3,Hydro,HY (Hydro),14.878810,0.020763,130.000000
61918,4,Hydro,HY (Hydro),14.878810,0.020763,130.000000
61918,5,Hydro,HY (Hydro),14.878810,0.020763,130.000000
61918,6,Hydro,HY (Hydro),14.878810,0.020763,130.000000
61918,7,Hydro,HY (Hydro),14.878810,0.020763,130.000000
61918,8,Hydro,HY (Hydro),14.878810,0.020763,130.000000
61918,9,Hydro,HY (Hydro),14.878810,0.020763,130.000000
61919,1,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61919,10,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61919,11,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61919,12,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61919,13,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61919,14,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61919,2,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61919,3,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61919,4,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61919,5,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61919,6,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61919,7,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61919,8,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61919,9,Natural Gas,IC (Internal Combustion),26.976999,0.070040,8.400000
61920,1,Natural Gas,ST (Steam Turbine),23.508530,0.019839,115.000000
61920,2,Natural Gas,ST (Steam Turbine),23.508530,0.019839,115.000000
61922,1,Natural Gas,GT (Gas Turbine),13.537260,0.025932,58.900002
61922,10,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
61922,11,Natural Gas,GT (Gas Turbine),13.537260,0.025932,60.500000
